TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,parallax,e_parallax,teff_pre,logg_pre,feh_pre,e_teff_pre,e_logg_pre,e_feh_pre
91018,22270,122.1907129,42.1307511,0.997,15.2773323,14.9968243,14.9098406,14.3246193,14.237052,13.9016705,13.7654305,13.5022697,13.4652901,13.3847628,13.3920956,13.3818197,0.9736,0.0169,5839.1895,4.2031126,-0.24090436,129.29398,0.13764451,0.11878787
91018,22294,121.6330418,42.13462221,0.993,15.1163578,14.7782049,14.6501131,14.2582521,14.1727314,13.9373093,13.8509026,13.6587973,13.6551628,13.5783749,13.6026669,13.6020899,0.9091,0.0157,5871.858,3.7080355,-1.0511502,226.07335,0.3976462,0.42442617
91018,22313,122.4714524,42.13348631,0.994,16.0404568,15.9205599,15.6836872,15.0215292,14.907692,14.4329319,14.2782116,13.8975573,13.8406792,13.7327452,13.7237406,13.7032604,1.7052,0.0171,5407.325,4.3340926,-0.10614006,128.85197,0.106729515,0.10167101
91018,22443,122.1077657,42.12742129,0.977,15.6553955,15.448534,15.3170843,14.665144,14.5789509,14.1535892,14.0016899,13.6646729,13.6130247,13.5024834,13.4848347,13.469182,0.9174,0.0261,5488.405,4.1368537,-0.26401338,148.76628,0.20404153,0.1290723
91018,22473,122.518855,42.13074927,0.977,15.2329559,14.8929901,14.7746201,14.3721123,14.3067322,14.0760555,13.9693708,13.7752247,13.7629766,13.6935434,13.7169933,13.7136688,0.7338,0.0672,5865.2085,3.7330523,-0.8784355,202.63992,0.3873362,0.29825395
91018,22486,121.9508293,42.14760539,0.997,16.4910545,16.2335014,16.1446495,15.6754942,15.5986977,15.3235512,15.2155752,14.9884243,14.96982,14.8781443,14.8951349,14.8870392,0.7308,0.0296,5657.625,3.9379175,-1.0823815,308.2683,0.33739957,0.42194265
91018,22564,122.7389064,42.08259358,0.927,17.8824539,17.4619884,17.3855782,16.9404869,16.9649925,16.6843452,16.5991554,16.3983269,16.3906136,16.3027916,16.3213539,16.3287048,0.3545,0.0518,4865.249,3.0152776,-1.1001327,147.16147,0.4408638,0.42214417
91018,22568,122.9978861,42.11835892,0.975,15.3360434,15.0422392,14.9652576,14.4412689,14.3685055,14.0711021,13.9476843,13.709219,13.6875114,13.6026239,13.6153288,13.6121511,0.8695,0.0174,6028.7773,4.1659822,-0.47501856,123.95011,0.18804681,0.15447374
91018,22615,121.9552482,42.10912497,0.912,15.5953217,15.3075953,15.2241659,14.6952868,14.6158075,14.2681198,14.1410961,13.8715944,13.8369541,13.7413158,13.7358065,13.7279844,1.0959,0.0189,5636.072,4.109029,-0.5637747,242.59648,0.18070811,0.1562081
91018,22626,123.1291428,42.1160024,0.893,17.669693,17.637661,17.2183876,16.4844513,16.2513008,15.6643972,15.5412111,14.9533339,14.8665581,14.7333202,14.6886559,14.6688662,1.3127,0.0293,4920.1963,4.2251873,-0.17524393,142.89505,0.23122841,0.11387435
91018,22661,122.2775619,42.11606996,0.998,17.1039352,16.9737377,16.8052254,16.2111931,16.1463642,15.7116413,15.5550909,15.2046127,15.1385784,15.0064449,14.9702187,14.9498758,1.265,0.0289,5119.307,4.230987,-0.44103128,297.3338,0.1949132,0.15957548
91018,22664,123.2107019,42.11648409,0.815,17.317646,17.0992107,16.9669571,16.4265327,16.3534527,15.9532986,15.81917,15.5015574,15.4444904,15.3557339,15.3377886,15.3415451,0.5651,0.0488,5121.871,3.7602706,-0.66126204,333.72205,0.43513903,0.26141366
91018,22716,123.1534121,42.1106911,0.924,17.5969276,17.4753551,17.296339,16.6037102,16.5077934,16.0559292,15.8982439,15.5094347,15.4430656,15.3294125,15.2997837,15.2874193,0.6955,0.0459,5167.649,4.2329884,-0.31836307,195.47075,0.25295794,0.12542461
91018,22756,122.6506016,42.11152431,0.849,16.485899,16.1787395,16.1219883,15.6464872,15.565135,15.2885742,15.1832876,14.9499664,14.930912,14.8586922,14.8794937,14.8703241,0.6453,0.0256,5508.9106,3.847716,-1.3428476,331.6809,0.3296875,0.43663752
91018,22765,122.6613768,42.10956297,0.976,17.8218155,17.6595154,17.5060005,16.9715729,16.9074097,16.5487461,16.4352093,16.1129475,16.0661011,15.9678326,15.9933767,15.9728413,0.5596,0.045,5096.7695,3.9044569,-0.5904057,357.32706,0.36470932,0.29638696
91018,22769,121.8083246,42.10828389,0.985,16.1286182,15.8693457,15.8080168,15.2582512,15.2005339,14.8713541,14.7466803,14.4941244,14.4688673,14.3712578,14.3777885,14.3708229,1.0231,0.0231,5703.5356,4.204723,-0.5821751,277.93915,0.19911543,0.16866718
91018,22775,122.5434074,42.10799808,0.999,16.6512947,16.4776249,16.3852463,15.7599316,15.7174177,15.2706976,15.1362362,14.7875595,14.7287045,14.6228647,14.5929184,14.5940151,1.3001,0.0242,5419.6807,4.226941,-0.4276041,255.7992,0.22428943,0.14226554
91018,22907,122.5442759,42.09982341,0.989,15.0159283,14.731163,14.6536036,14.1256342,14.0429544,13.7286892,13.5977974,13.3454742,13.3153124,13.2368069,13.2422495,13.2399426,1.0411,0.0138,5894.5146,4.125452,-0.42913446,138.96445,0.21026216,0.13430135
91018,22968,122.6331529,42.10211037,0.804,16.4060097,16.0846863,15.9976778,15.5697927,15.504777,15.2906151,15.1911211,15.0246181,15.0188484,14.9514971,14.9785633,14.9771137,0.5304,0.0293,5531.4277,3.491978,-1.6476578,385.63065,0.627226,0.3450473
91018,23006,122.8570101,42.09617569,0.938,17.892725,17.6685486,17.5672894,17.1647186,17.1253223,16.7962151,16.6826496,16.3991508,16.3828964,16.2523193,16.211359,16.240202,0.3613,0.069,4870.777,3.0046515,-1.0742862,142.9391,0.3540375,0.42109832
91018,23007,121.9572685,42.09883262,0.985,16.8338909,16.667881,16.5301533,15.8377314,15.7490969,15.3032913,15.152338,14.7717257,14.7062035,14.596777,14.5710526,14.548439,1.3466,0.0268,5236.1064,4.2712336,-0.41694337,293.57336,0.1794199,0.16671097
91018,23049,121.8288345,42.0922214,0.992,17.6281967,17.5100174,17.50453,16.8093491,16.7678146,16.3928337,16.2660866,15.9169407,15.8787556,15.7535467,15.7176361,15.7347364,0.6909,0.0505,4952.3154,4.0173826,-0.76401687,254.99364,0.3577468,0.32334906
91018,23087,122.4017786,42.09129443,0.994,16.8861809,16.6111412,16.4711342,16.0910435,15.9989777,15.764122,15.6703186,15.4810066,15.4630632,15.3992729,15.4057217,15.4151096,0.5041,0.034,5442.47,3.8374963,-1.1504835,343.81305,0.3541869,0.37930784
91018,23107,122.651539,42.09013512,1.0,15.2372856,15.0685883,14.9512539,14.2797928,14.1948996,13.7607098,13.6192713,13.2586842,13.1918955,13.0787258,13.054944,13.0319576,1.9888,0.0498,5311.1094,4.291054,-0.24909449,265.51453,0.17600614,0.1538041
91018,23125,123.0700175,42.08702782,0.819,17.4766502,17.4283333,17.0652733,16.2943974,16.1273594,15.5515623,15.4316864,14.8781166,14.7879505,14.6548195,14.6097631,14.5823746,1.5794,0.0308,4875.953,4.2621727,-0.23292534,133.3633,0.16840884,0.10548696
91018,23160,122.4073706,42.08845844,0.997,16.3727303,16.0769558,15.9719944,15.5598116,15.4948997,15.2218361,15.1177311,14.9058018,14.8923063,14.8067579,14.8265715,14.816597,0.5817,0.0235,5570.679,3.6542628,-1.5280393,372.58447,0.51776564,0.4230268
91018,23196,122.0046736,42.08228517,0.882,16.7858582,16.6028862,16.543026,15.9520302,15.8957434,15.5189943,15.387784,15.0717354,15.0372229,14.9273033,14.9010725,14.9207325,0.6644,0.0342,5254.6816,3.7937691,-0.8636736,402.59293,0.48954502,0.3090727
88810,342,107.3128236,36.68890856,0.98,17.8547745,17.6524849,17.6287193,16.9375706,16.8975658,16.4562225,16.3279591,15.980197,15.9307442,15.8300648,15.7855368,15.7856503,0.556,0.046,5167.6216,3.4712725,-0.7382722,163.80893,0.25373012,0.22673818
88810,393,107.5284063,36.69087302,0.98,17.2687225,16.9378643,16.751152,16.4047718,16.3558788,16.1621971,16.0604496,15.9124765,15.940032,15.8591051,15.8604155,15.8788309,0.3051,0.0408,5919.1675,3.7363982,-1.190133,207.83658,0.52841437,0.5122055
88810,493,107.8281627,36.69341208,1.0,17.9683113,17.7864342,17.719883,17.2272873,17.1589012,16.8436279,16.690958,16.4188194,16.3879204,16.2588882,16.2184181,16.2120819,0.5724,0.0555,4840.342,2.5951412,-1.719215,118.8877,0.47110292,0.31430945
88810,506,107.4753599,36.68729901,0.978,15.116766,14.7411127,14.6023083,14.2161293,14.144268,13.9362411,13.822094,13.6675205,13.6782846,13.6033325,13.6159191,13.6181879,0.6575,0.015,6184.4907,3.8996627,-0.48629668,152.84366,0.3697422,0.18776366
88810,507,107.0292893,36.68825973,1.0,16.5372925,16.2783756,16.2375946,15.6643009,15.6100006,15.2704086,15.1307297,14.8420601,14.7980251,14.6992512,14.6709299,14.6614285,0.8616,0.0265,5721.1533,4.1356316,-0.35315022,282.9928,0.30881238,0.14663722
88810,548,106.9862142,36.69262514,0.998,17.3878574,17.1201096,17.1298504,16.5065937,16.4296455,16.1612492,16.026722,15.7992573,15.7708359,15.6985826,15.6900644,15.711628,0.537,0.0435,5612.2227,4.034715,-0.52998024,334.7949,0.31281334,0.27082738
88810,584,107.8360449,36.69137739,1.0,16.830452,16.7319412,16.5348587,15.9258881,15.8256063,15.4418278,15.2919788,14.9685535,14.9350176,14.8376532,14.8176813,14.8089514,0.8913,0.0283,5591.1064,4.3113923,-0.05592488,109.86084,0.13258505,0.10115685
88810,599,107.2497821,36.69273435,1.0,16.8777618,16.6024151,16.5373268,16.034771,15.9494562,15.677536,15.5551472,15.3284664,15.306365,15.2282829,15.2257261,15.2200985,0.5682,0.0351,5674.507,4.159487,-0.36578634,209.69542,0.21140318,0.13088915
88810,638,108.2320004,36.69437248,0.974,16.5764599,16.2523537,16.1211567,15.6829643,15.6535826,15.4019432,15.3184433,15.1326466,15.1378164,15.0608969,15.0800772,15.0748634,0.4211,0.0326,5920.7607,3.9035437,-0.92522377,189.2891,0.29575956,0.36585796
88810,639,107.5231519,36.69783328,0.999,17.1793461,16.9076042,16.8089714,16.4268494,16.3131332,16.0583801,15.9613085,15.7530918,15.7501736,15.6642675,15.6477137,15.6538773,0.4053,0.0381,5797.208,3.8782108,-0.59383863,287.96515,0.48434654,0.31612098
88810,640,107.5779209,36.69921579,1.0,17.5666256,17.3505936,17.2698669,16.8180542,16.7360783,16.4054279,16.2745171,16.0276241,16.0034485,15.9097147,15.9085798,15.8924456,0.5582,0.0424,5702.5835,4.0335946,-0.40290374,230.11853,0.2523945,0.24541025
88810,676,108.4249043,36.69726753,0.979,17.2640228,16.9751129,16.8569527,16.4778023,16.3747597,16.122509,16.0246582,15.8382645,15.8490219,15.765995,15.7597618,15.7781172,0.3016,0.0468,5572.8423,2.9232435,-1.3661067,349.9605,0.7728663,0.5753236
88810,760,106.8527043,36.70020356,0.98,17.2081299,16.9689217,16.8350601,16.3400612,16.2644272,15.9798756,15.8352165,15.6427641,15.6301699,15.546958,15.5452557,15.5435143,0.5618,0.0378,5687.9365,4.0705733,-0.3424899,195.70563,0.19247513,0.14430183
88810,787,107.6268689,36.70413776,1.0,17.829567,17.5681114,17.5474796,17.0299053,16.9190979,16.6103783,16.487072,16.2180824,16.2166862,16.1058941,16.1024342,16.0804634,1.1358,0.4495,5264.6387,4.044713,-0.6508709,264.07077,0.33217582,0.2789639
88810,805,107.1270894,36.70172559,0.979,17.5702553,17.2464371,17.1040306,16.6987972,16.6274967,16.3667946,16.2687855,16.0504799,16.0194454,15.9409847,15.9540272,15.9568291,0.4675,0.0442,5304.9624,3.0251153,-1.661441,458.7716,0.55577826,0.33418274
88810,825,108.4464358,36.69645598,1.0,15.633625,15.2887383,15.143383,14.7535,14.6856537,14.4230309,14.3173943,14.1139965,14.115716,14.037797,14.0332613,14.0312366,-0.3195,0.3658,6083.531,3.911344,-0.48569134,143.63977,0.47125173,0.2359148
88810,861,108.2452951,36.70194602,0.979,17.5198784,17.4186897,17.179451,16.3526573,16.2318268,15.6532516,15.5217848,14.9972038,14.9210939,14.7912645,14.7226467,14.6976156,1.5557,0.035,5088.456,4.2816143,-0.16783252,136.84966,0.23248252,0.13262327
88810,898,108.0801218,36.70099539,0.894,15.348423,14.9998999,14.8302288,14.4889126,14.4480009,14.2457142,14.1551352,13.993351,13.9964237,13.9264374,13.9301252,13.9297619,0.8141,0.0214,6156.2583,3.7567847,-0.76527077,173.16896,0.40520287,0.37684655
88810,916,106.9027632,36.70274322,0.858,16.0052528,15.7405357,15.7244272,15.2006493,15.1561108,14.8484859,14.7122812,14.4992046,14.4898643,14.4070406,14.4013443,14.4072075,0.8925,0.0222,5986.6406,4.010987,-0.55919355,154.73988,0.28797615,0.27833664
88810,918,106.9720891,36.70815224,0.987,18.010479,17.7240791,17.6665821,17.2173252,17.207756,16.8822098,16.759428,16.5409164,16.5248699,16.4205818,16.3901196,16.416996,0.3164,0.0578,4846.9233,2.5976846,-1.516947,136.90454,0.31339866,0.3558986
88810,951,108.0447248,36.70702949,0.999,17.2639847,17.1974525,17.0475922,16.3945351,16.3224049,15.869936,15.7329035,15.3055267,15.2397671,15.1097889,15.0414677,15.0217915,1.2952,0.3144,5258.4814,4.288082,-0.37243834,212.87843,0.21053645,0.12855117
88810,1000,108.3007446,36.70941454,0.999,17.1800117,16.8567886,16.6655807,16.2807045,16.2409458,15.9810495,15.8845272,15.6731281,15.6595478,15.5847073,15.580163,15.5938301,0.3724,0.0423,5924.3877,4.137372,-0.3218702,187.19672,0.2774696,0.16929163
88810,1047,108.2308644,36.70891443,0.995,16.9789944,16.7858906,16.6950417,16.1327038,16.1079941,15.7195616,15.5848026,15.2730446,15.2469578,15.1388397,15.1100073,15.1095924,0.7108,0.035,5687.1,4.2167306,-0.35942137,189.94429,0.229491,0.18003003
88810,1052,107.8017064,36.71311409,0.979,17.4067593,17.1198311,17.0510273,16.5920925,16.5213661,16.2748299,16.1532745,15.9344625,15.9199066,15.8218861,15.8039856,15.8197355,0.5327,0.046,5015.8525,2.8121936,-1.7636847,154.95923,0.3499041,0.2889879
88810,1057,107.4045954,36.70979601,0.989,16.530777,16.2151108,16.157299,15.6126757,15.5466051,15.2629709,15.1380253,14.9220142,14.9224567,14.8432455,14.8402252,14.8523331,0.5565,0.0287,5797.6445,3.9762428,-0.48975164,192.906,0.26442298,0.23800758
88810,1125,106.8136877,36.70841296,1.0,16.0304527,15.7499447,15.5830383,15.2444878,15.1788635,14.9717827,14.877285,14.7353153,14.7383671,14.6752911,14.6999359,14.6985092,0.5976,0.0258,5989.7554,3.9097786,-0.8029807,174.02199,0.30844358,0.29751226
88810,1127,107.3341025,36.70443794,0.846,14.9622107,14.7390242,14.6665859,14.1024551,14.0486565,13.7088776,13.5646744,13.3128843,13.286911,13.2630711,13.1968269,13.1892538,1.8731,0.015,5882.811,4.3003426,-0.1582817,121.52027,0.10233187,0.108120315
88810,1136,108.128038,36.71158602,0.968,17.1296959,16.9788437,16.8071861,16.1268005,16.0288029,15.5792408,15.4283962,15.0517569,14.9905357,14.9007053,14.8714647,14.8499622,1.0129,0.0319,5501.436,4.1908026,-0.079214945,153.80087,0.29643148,0.12279825
88810,1162,108.027822,36.71619017,1.0,17.7555504,17.3841801,17.4173317,16.9048367,16.8206921,16.5338936,16.3842144,16.1423912,16.1025734,16.015749,15.9915495,15.9810638,0.4098,0.0524,5151.3706,3.0574083,-1.5212749,220.92934,0.37496606,0.39326438
88810,1191,108.2195622,36.71282017,1.0,16.7327366,16.5086632,16.4247856,15.8122425,15.7694206,15.3840132,15.2489862,14.9477215,14.9054184,14.8183584,14.7858725,14.7947693,0.7531,0.0334,5550.7,4.2107196,-0.24884835,163.43504,0.19467303,0.12468646
88810,1199,108.1654131,36.70680281,0.897,15.5394087,15.247467,15.1621399,14.5906162,14.556982,14.1954479,14.0629482,13.7979574,13.7692986,13.6815605,13.6693163,13.6608505,0.8572,0.0189,5938.0728,4.109079,-0.18507853,164.93393,0.18433438,0.119306736
88810,1200,107.602545,36.71823529,1.0,17.8152218,17.4524727,17.2677879,16.9027882,16.8408871,16.678318,16.5618916,16.4668617,16.5032673,16.4205055,16.468935,16.4592247,0.1904,0.0528,5956.7397,4.0431056,-0.40616816,179.05722,0.31434512,0.20265806
88810,1201,106.8041961,36.71167067,0.999,16.9877625,16.7200737,16.5721989,16.0927353,16.0050354,15.709589,15.5795765,15.3257217,15.2865572,15.2099781,15.1996717,15.2001038,0.6104,0.031,5933.2,3.9430146,-0.6807922,186.5468,0.31162137,0.32310233
88810,1250,108.1224635,36.71573029,1.0,17.5582848,17.3086929,17.2464142,16.5377998,16.4706001,15.9791546,15.8392,15.4309959,15.3713846,15.2456579,15.2073259,15.1802387,1.2033,0.0359,5087.7,3.7894063,-0.60658205,170.9262,0.2919153,0.1788186
88810,1258,106.8062924,36.71667218,0.964,17.6947746,17.4465141,17.3285885,16.7927799,16.698494,16.3697968,16.245615,15.9725065,15.9351711,15.836154,15.8095026,15.7903109,0.4365,0.0428,5688.575,4.204588,-0.26785713,198.01181,0.19359685,0.13078044
88810,1267,108.2571399,36.71099452,0.896,17.1712189,16.9670429,16.6698799,15.7247229,15.4566498,14.6793795,14.4321003,13.7834396,13.6617136,13.4292984,13.288393,13.2420139,0.1158,0.0195,4414.908,1.8525673,-0.6395908,79.231,0.16276976,0.15341292
88810,1293,107.6412843,36.71633444,1.0,16.8059845,16.584816,16.4959068,15.9201956,15.8739567,15.4664202,15.3359699,15.0458469,15.0229416,14.906971,14.8888922,14.8767958,0.7725,0.0282,5616.4404,4.2752986,-0.31242317,147.18648,0.17267123,0.122164264
88810,1332,108.4648017,36.71396426,1.0,16.537384,16.4200974,16.2880707,15.566431,15.4585056,14.9389124,14.811656,14.3774357,14.3251057,14.1954937,14.136939,14.1289282,1.99,0.0203,5127.9873,4.142671,-0.39298654,157.3655,0.26803747,0.10052713
88810,1420,106.8514086,36.718636,0.891,16.2835732,15.9608402,15.8581753,15.4175444,15.3427868,15.0883274,14.9762888,14.7879505,14.7717819,14.7101803,14.710022,14.7253609,0.4302,0.1135,5992.6167,3.959524,-0.50591385,163.09694,0.30745414,0.25960776
88810,1542,107.9046782,36.72564062,0.999,17.0972595,16.8606339,16.7856102,16.2531223,16.1751213,15.8193512,15.6859732,15.4031477,15.3647327,15.2803345,15.2654028,15.2575788,0.6595,0.0345,5745.5933,4.164296,-0.33855796,207.50581,0.3864277,0.19668755
88810,1564,107.3457258,36.72827765,1.0,18.0516319,17.9504356,17.9510136,17.2509823,17.1472931,16.7770348,16.6177979,16.2980461,16.2421951,16.1445999,16.0933571,16.1093483,0.6536,0.0523,5141.4634,3.8015378,-0.5585062,188.05978,0.40543267,0.22075948
88810,1638,108.1773908,36.72580738,0.973,17.5695305,17.2139626,17.0981655,16.3448277,16.2446918,15.6848288,15.5006714,15.0444002,14.9607058,14.8106976,14.7418184,14.7142353,0.2489,0.031,4912.235,2.6736624,-0.70492226,90.44222,0.2831174,0.13212979
88810,1685,108.3652516,36.73104456,0.984,17.5705395,17.4187889,17.2687721,16.778656,16.7521172,16.4618301,16.3606834,16.1044197,16.1008949,16.0065861,16.0187702,16.0050964,0.31,0.0518,5638.2124,4.062319,-0.48814896,219.92238,0.32188368,0.1986337
88810,1737,107.5339972,36.73371776,0.979,17.5464745,17.168005,17.0843773,16.6858082,16.601635,16.3304062,16.2365513,15.992239,15.9665565,15.8910007,15.8602886,15.8763514,0.5493,0.1476,5455.481,3.5417724,-0.9305968,473.4921,0.6530823,0.55288726
88810,1751,106.8260575,36.72793973,0.989,16.5011368,16.2119808,16.1278992,15.538744,15.4476109,15.0699587,14.9379215,14.6461077,14.5994415,14.5100327,14.4839287,14.4804878,0.4203,0.0246,5623.141,3.9477684,-0.29791632,219.77025,0.3755921,0.15279084
88810,1757,107.7527034,36.73210112,0.978,17.9919529,17.7460518,17.6272411,17.1113682,17.0485535,16.6621628,16.5219841,16.2550831,16.2215843,16.1216507,16.0920753,16.0920105,0.4467,0.0494,5420.4663,3.6513147,-0.3529848,367.61795,0.51707065,0.19492355
88810,1789,108.0025767,36.73199712,0.994,16.6723843,16.4034157,16.3578644,15.8886604,15.8435001,15.5212975,15.4092159,15.1330471,15.1129961,15.0030565,14.9814949,14.9783964,0.6368,0.0363,5895.259,4.1138477,-0.458897,159.73633,0.2059361,0.17155026
88810,1790,108.0762274,36.7326863,1.0,17.0255432,16.8473892,16.72089,16.0922775,16.0437813,15.6141911,15.4661503,15.124299,15.0831652,14.9617329,14.9213095,14.9287291,1.1933,0.0309,5500.299,4.2698007,-0.2315654,102.93894,0.19057252,0.12889509
88810,1821,108.173768,36.7293429,1.0,15.8211298,15.6313105,15.5031242,14.8681335,14.81987,14.4134998,14.2710133,13.9626007,13.9127541,13.8292503,13.8038616,13.8026018,1.4785,0.0213,5741.065,4.2048507,-0.14122334,85.203064,0.15435547,0.10588774
88810,1834,107.9489249,36.73274512,1.0,17.1293221,16.9986458,16.7679291,16.0986385,16.0070267,15.4680367,15.286252,14.8618011,14.7889118,14.6271677,14.553936,14.541378,0.43,0.0303,5003.0093,3.3273253,-0.6192268,90.962746,0.21127085,0.09954761
88810,1845,107.7087045,36.73516951,1.0,17.1298943,16.885149,16.7960815,16.2616558,16.1534042,15.8296967,15.6828995,15.4194994,15.385911,15.2960262,15.2729759,15.2622766,0.2774,0.0323,5639.411,3.914371,-0.35180435,253.22037,0.5223853,0.16311975
88810,1846,106.7930476,36.73124336,0.944,17.6586761,17.54603,17.3828011,16.8581161,16.8388863,16.5096741,16.3876877,16.107151,16.0879993,15.9807281,15.9791727,15.9615326,0.593,0.0468,5436.774,3.9098768,-0.54436314,361.05463,0.46685907,0.25582218
88810,1869,107.8015826,36.73672329,0.973,17.4421215,17.3308105,17.1477127,16.5427742,16.4944515,16.0559502,15.9123306,15.5756111,15.5235777,15.4196739,15.3781462,15.3846188,0.8095,0.0381,5606.1636,4.3764277,-0.27510577,199.5547,0.21165577,0.14371721
88810,1873,107.6287684,36.7356583,0.994,16.6282082,16.3152885,16.2281036,15.7953615,15.7233925,15.4555235,15.3302517,15.1271544,15.1110592,15.0233135,15.0239763,15.0306673,0.4784,0.0273,5980.003,3.9786718,-0.5971145,151.88812,0.242981,0.2869711
88810,1894,107.952894,36.73856765,1.0,17.7737408,17.5287457,17.5255718,16.993784,16.9623356,16.6263351,16.5105629,16.2313766,16.1903915,16.0849953,16.0480499,16.0640793,0.3111,0.0534,4976.2744,2.8033159,-1.2303907,144.87057,0.32332075,0.34162164
88810,1937,108.1068333,36.73099659,0.885,15.8049698,15.5316563,15.4692307,14.8243628,14.7601624,14.3676329,14.2296286,13.9140749,13.8661156,13.7744875,13.7507792,13.7387714,1.1153,0.1007,5758.727,4.0945473,-0.25051072,157.10564,0.19445266,0.13467585
88810,1950,107.7606902,36.74168938,0.981,17.771656,17.4994373,17.3541489,16.9254589,16.81007,16.5962372,16.4749184,16.2816124,16.298584,16.2103252,16.2195301,16.2345982,0.3774,0.0543,5180.7036,3.118407,-0.71907926,388.0044,0.60921365,0.30400413
88810,2015,107.8708588,36.73993185,1.0,16.538868,16.2013397,16.0570049,15.7007179,15.6041946,15.388957,15.2916765,15.0972815,15.0945396,15.0188446,14.9999008,15.0220356,0.4723,0.0337,5954.7964,4.13644,-0.44148803,213.80894,0.20747942,0.22029504
88810,2026,107.7111103,36.74333847,0.98,17.5498905,17.3116398,17.1875267,16.8053551,16.7158203,16.422987,16.2978611,16.0543232,16.0309143,15.9522676,15.9170494,15.9265108,0.4584,0.0434,5691.8403,3.9225948,-0.7695993,269.9678,0.45509574,0.4139899
88810,2031,106.8487687,36.73989359,0.98,17.0438576,16.7669811,16.6534405,16.21418,16.1766109,15.8957729,15.7643661,15.5655069,15.5376911,15.4740276,15.4582357,15.4601974,0.4545,0.0347,5905.9873,3.8021903,-1.062093,212.50809,0.5235719,0.5096527
88810,2046,107.9719927,36.73907804,0.998,15.7973537,15.5140085,15.4211016,14.9267111,14.8720264,14.5632753,14.4299908,14.2049847,14.1829405,14.111412,14.1069756,14.1034164,0.941,0.0235,5923.7935,4.1899576,-0.25518337,144.67635,0.13457021,0.12856755
88810,2048,107.4943142,36.74138336,1.0,16.5500603,16.1523457,16.0658817,15.6588707,15.5776901,15.3766451,15.2738647,15.1123619,15.1121569,15.0448046,15.0535402,15.0556374,0.4509,0.0276,5972.3096,4.054322,-0.5064633,171.47078,0.22369617,0.21935858
88810,2067,106.8733712,36.73948644,0.981,17.4758339,17.1866379,16.9697685,16.1915283,16.0605412,15.4951935,15.3476048,14.8165512,14.728611,14.5527878,14.4678087,14.4518061,0.5757,0.0242,4844.152,3.4195936,-0.3644158,116.7687,0.14427437,0.11495055
88810,2069,107.5609928,36.74614438,1.0,17.906847,17.5190163,17.4491005,16.9159508,16.907589,16.5662918,16.3963432,16.161375,16.1330547,16.0233154,16.0142231,15.9956903,0.3174,0.0473,5176.275,2.9415004,-0.795601,323.92865,0.58032054,0.3524992
88810,2130,107.3155665,36.74584418,0.979,17.2628765,16.9793358,16.8929253,16.3854752,16.3202343,16.0473328,15.8820858,15.689208,15.6593609,15.6046772,15.6027136,15.5997925,0.3591,0.0396,5576.524,2.9726827,-0.84439653,431.01538,0.6921338,0.44541883
88810,2178,107.1431069,36.74251237,1.0,16.5432243,16.4687538,16.2166634,15.4155607,15.3047295,14.7954988,14.6585665,14.1911163,14.1238251,13.9978504,13.9590588,13.934906,1.9423,0.0189,5194.8535,4.3895874,-0.042662043,103.56802,0.05974816,0.083666064
88810,2202,107.3722752,36.75053893,0.997,17.8149834,17.4470825,17.3601074,17.0004673,16.8910332,16.7123718,16.5721703,16.4122734,16.4186821,16.3492012,16.393795,16.3508606,0.2061,0.0607,5234.3364,2.5535161,-1.3355458,413.0105,0.6127091,0.4677077
88810,2260,107.9696481,36.74739285,1.0,16.8889618,16.6447411,16.520134,15.8999929,15.8205862,15.3832817,15.2427616,14.8963375,14.8473969,14.7407665,14.7067337,14.7014999,0.849,0.0302,5460.5713,4.1293354,-0.20512804,149.52159,0.31420606,0.1329233
88810,2264,107.8007755,36.74944242,0.999,16.7198429,16.3942642,16.2575665,15.8699837,15.794363,15.5722017,15.4614143,15.2683105,15.2754087,15.1971731,15.1844826,15.1946793,0.5031,0.0339,5978.99,4.11849,-0.32028314,171.52756,0.23105073,0.17725646
88810,2278,107.8325325,36.75367433,1.0,17.8053703,17.4843254,17.3650208,16.9441967,16.8818893,16.663578,16.5583839,16.3816967,16.3904381,16.307003,16.3069782,16.3275566,0.2713,0.0555,5965.4004,4.074133,-0.3050492,161.92717,0.29473716,0.18109152
88810,2288,107.9228681,36.74954266,0.999,17.3237839,17.1650429,16.946991,16.330862,16.2356224,15.8071651,15.6293402,15.2891483,15.2328949,15.1114092,15.073122,15.0483093,0.9833,0.047,5421.562,4.3124905,-0.25264472,112.24996,0.2391747,0.11593132
88810,2332,107.8581451,36.75007082,0.999,17.332449,17.2323818,17.0546532,16.3164101,16.1266708,15.5916519,15.450326,14.9542522,14.8792534,14.74545,14.677515,14.6711559,1.5356,0.0313,5067.794,4.1499662,-0.24224813,132.71666,0.2637512,0.10394
88810,2420,107.773767,36.75726212,0.979,18.0036945,17.7805367,17.7974892,17.1574478,17.0755119,16.7215805,16.5771637,16.2961807,16.2809944,16.1537056,16.1836834,16.1467342,0.5092,0.0561,4997.3306,3.3121243,-0.9112201,146.7531,0.25389653,0.35570785
